pour mon petit fils et si beau avec son uniforme et en angleterre tout les ecoles ont le leur
Perso j'aimerais beaucoup le retour de l'uniforme oui! Par contre je suis contre l'uniforme jupe obligatoire pour les filles et pantalons pour les garçons. Il devrait y avoir le choix entre les trois : jupe short pantalon peu importe le sexe de l'enfant.
Encore une école pour riche
Et pour les adultes aussi ,comme en Chine !
On peut resté resté moderne un un jean un t-shirt à polo du tout le monde à la même enseigne fille ou garçon
"critiquer sur d'autres critères: un tel est trop poilu, une telle trop ronde et porte l'uniforme en XL à 12 ans... les moqueries et la méchanceté ne s'arrêteront pas parce que tout le monde sera habillé pareil. Quant au critère ""richesse"" certains se demarqueront toujours par leur manteau, leur sac, leur téléphone dernier cri, il ne faut pas se leurrer."
Tout a fait d'accord ..
"100 pour 100 "" pour """
Contre. Déjà parce qu'il y aura toujours du harcèlement et également parce que c'est au collège/lycée que tu vas tester des trucs niveau style etc, et c'est important de pas limiter la créativité.
Pour et archi pour  pour des raisons évidentes et je suis pour le contrôle des jeux vidéos via internet comme en Chine, ça aussi, ça sauverait pas mal de gosses, pour une fois qu'une bonne idée nous vient de Chine !
Entièrement POUR = tous pareils
Contre
Pour évidemment ça n a jamais traumatisés les jeunes au contraire un peu de discipline ne nuis pas
POUR
J'ai passé 5 ans de ma vie en uniforme à l'école. Il n'y avait pas de distinction de classe sociale et cela ne m'a jamais dérangé.
Pourquoi pas!
"Elle fait très ""vieille France"" et pas moderne la Sylvie Tellier"
contre tt esprit conformiste et communiste
100%pour. Souvent cela simplifie les choses
Pour
Pour depuis toujours
Pour
Moi je suis pour, au moins plus de différence entre les enfants et les enfants ne se critiqueront plus.
nt ces faux sujets qui reviennent à chaque rentrée c’est saoulant…
Pour
Pour
Pour.. cela existe tjrs en outre mer .
Pour  au moins tous sur un même pied d’égalité  …. Mais de toute manière on est tous en uniforme…. Jeans et sweat-shirt presque tout le temps
Pas l'uniforme mais retour de la blouse.
Pour 100 fois
Pour
nous ne sommes plus dans les annnées d'après guerre blouse grise la boule à zéro liberté égalité quelle s'occupe de ses miss avec ce quel se met dans les poches aucun soucis pour son train de vie
Pour
Bientôt elles auront toutes la tenue ''nabila'' ou la tenue imposée par les talibans si on ne les détruit pas avant ...!
Pour
Pour
Pour
Pour, tous pareils, mais pour elle cela doit être gênant
Pour
Pour
Contre
Pour ! Ça existe dans de nombreux pays où les enfants ne sont pas brimés, et ça assure une vraie égalité !
Pour
C, est encore une perte de liberté
Pour
Pour au moins aucune différence et moins de problèmes soyons tous égaux dans les écoles pour nos enfants
Je suis pour
Oui
Pas d'égalité avec l'uniforme. À moins qu'ils soient fournis par l'école
Peut être pas l’uniforme mais interdire les marques déjà !!
Pour
Pour
Pour
Pour
Pour
Tout le monde est d’accord pour l’uniforme mais si ça devenait obligatoire dans l’école de leur enfant tout le monde serait contre.
Pour ! Bien sûr…
Je suis pour l'uniforme scolaire
Contre
Pour
POUR
Tout à fait pour ça éviterait le défilé de mode et les habits incongrus.
Imposer un uniforme risque d'empêcher les enfants hypersensibles à certaines matières textiles de bien se concentrer en classe.
"Ceux qui disent ""pour, comme ça pas de différence entre les pauvres et les riches niania"". Vous êtes au courant qu'en France, les écoles ne sont pas mixte socialement ? Les enfants sont entassés dans des ecoles par quartier d'habitation donc ils ont déjà à peu près tous le même niveau social.   Ohoh il faut se reveiller, il ya des ecoles de riches et des ecoles de pauvre. Baptiste 8 ans, qui vit à Neuilly sur Seine dont les parents gagnent 6000e par mois chacun ne pourra pas se trouver en concurrence avec Kaëjaden 8 ans qui vit à Bagneux dont les parents gagnent 2000 alloc comprisent."
Pour!!!
Contre
POUR
Totalement POUR
sociale, pas de prise de tête pour choisir le matin, une sensation pour l enfant d appartenir clairement à un groupe, moins de traças à la rentrée * punaise il rentre plus d en rien* etc….  Contre: faudrait des uniformes sortant du blanc ou du gris un peu de joie dedans  Conclusion : je serai plutôt pour!
Pour
Non ,c est aux parents d’adapter et de répondre aux besoins »élémentaires »des enfants.
Pour 100 pour 100
Contre
100%100 POUR!!!! Nous , nous avions toutes des blouses….. et c’était très bien!!!
pour les plus démunis qui se feront humilier par leurs camarades habillés de neuf. (Ceux qui ont vu HP1 sauront.)
En Espagne comme en Italie et bien d'autre pays l'uniforme est en vente dans les grandes surfaces, chaussures compris
Pour l'uniforme,
Pour
C'est  à discuter , mais qui va payer l'uniforme  ? L'école ou la famille ?  Certaines familles ne pourront pas ...
"Je ne sais pas pourquoi mais je suis plus à me demander s'il ne serait pas plus judicieux de se concentrer sur ""pour ou contre"" la production d'alcool, de tabac et des autres drogues. Quant à la question de l'uniforme, c'est chacun ses goûts!"
Pour
S il suffisait d un uniforme pour  casser les différences et favoriser l égalité des chances... Pourquoi tjrs vouloir retourner en arrière? Améliorer le présent pour anticiper le futur, ok. Revenir en arrière avec des blouses.?.. des jupes pour les filles? Des chemises pour les garçons? Des sabots?
Pour aussi
Pour mais jusqu’en primaire car après les ados en jupes plisses  et chaussettes hautes c’est tellement frustrant elles la plutôt qu’on les retrouve ultra maquillées le samedi en jupe ras la c.
Toujours sublime l'ancienne miss france
Blouse pour tout le monde comme dans les années 60 70
Pour
Pour pour
Pour , cela évitera toute discrimination au point vu social
"Je ne sais pas pourquoi mais je suis plus à me demander s'il ne serait pas plus judicieux de se concentrer sur ""pour ou contre"" la production d'alcool, de tabac et des autres drogues. Quant à la question de l'uniforme, c'est chacun ses goûts!"
Pour
S il suffisait d un uniforme pour  casser les différences et favoriser l égalité des chances... Pourquoi tjrs vouloir retourner en arrière? Améliorer le présent pour anticiper le futur, ok. Revenir en arrière avec des blouses.?.. des jupes pour les filles? Des chemises pour les garçons? Des sabots?
Pour aussi
Pour mais jusqu’en primaire car après les ados en jupes plisses  et chaussettes hautes c’est tellement frustrant elles la plutôt qu’on les retrouve ultra maquillées le samedi en jupe ras la c.
Toujours sublime l'ancienne miss france
Blouse pour tout le monde comme dans les années 60 70
Pour
Pour pour
Pour , cela évitera toute discrimination au point vu social
Moi je suis contre car je trouve que le vêtement est un moyen d expression les uniforme c est deprimant  chacun à le droit d exprimer son style
Pour
Non ! Il faut vivre avec son temps
100% pour l’uniforme .
Pour! Comme ça aucune différence de classe social!
Contre évidemment
Pour
Sa serait ils iyorait moins divergence
Pour
Pour
Il y abien plus important a traiter.
Si cela changeait quelque chose au niveau harcèlement, agressions et autres, je dirais oui, mais ça ne change rien.
En plus ceux qui sont contre  Son pour en même temps ils sont tous habillés pareil jeans the shirt
Pour
Pour
Pour
Pour
Pour
CONTRE !!
Pour à 1000%
pour
Je suis pour l'uniforme.
Pour
Pour,, pas de jaloux !
Moi j’aimais bien l uniforme  tout le monde pareil pas de distinction de classe
On demande pas l’uniforme mais juste la blouse.  On Etait. Tous pareil.
Pour à 100/100
Pour
Pour  et comment !
Pour!!
pour .
Pour
Bof
Pour
Je trouve qu elle s enlaidit en prenant de l âge
Pour
Rien à faire de sa vie  Quelle est son utilité ?????
Alors  moi  suis  pr pr l avoir  eu .tres bien. Mm ds les autres pays l on .et j en  suis pas   morte tt le monde  au mm  niveaux
Pour c est très bien l uniforme
Contre a 100%,
On s en fiche de son avis
Pour
Resolument pour .
Nous sommes plus dans les années 70.
100% pour
Pour commencer ça plus d'histoire !!!
Pour
Pour !!!
Pour au moins il y aura pas de différence entre les gamins !
pour
Pour
je suis une mamie je suis contre a 100% le monde regresse  égalité de quoi???chacuns habille comme il veut point barre ...pour le vaccin tout le monde crie pour la liberté et pour l uniforme tout le monde est d accord pauvre france la france des moutons
Pour
J ai porté l uniforme , je n en garde pas un mauvais souvenir .
Pour mais avec le choix pour les filles de porter ou non une jupe ou un pantalon
Pour
Pour
fant, je n,ai jamais fait attention aux fringues des copines........
Pour
Pour
pour
Pour cela mets tout le monde à égalité
Pour aussi, un jour j'espère !
Mais pour a 100%

Mais dans quel monde vivons-nous les gens sont préoccupés par un tablier mais pas par un vaccin
Pour
Tout à fait d'accord .tout le monde pareil
Pour cela evite bien des soucis a l école : les vols, le rackect, les moqueries sur ceux qui n ont pas de marques etc.
Contre. Il faut vivre avec son temps.
Pour  depuis  longtemps
De mon temps on en avait un!
Pour.
Au moins, il y aurait moins de  jalousie entre les enfants
100 % pour
Pour
J'ai 61an J'ai porté  l'uniforme  enfant et ça  ne m'a jamais  traumatisé je suis pour !
Pour pour et pour
pour tt le monde pareil et il n y a pas de différence du coup
Pour à 100%
Elle est toujours là celle-là
Je suis POUR. Dans de nombreux pays c'est déjà le cas. Et puis ça permettra de se la jouer humbles dans certains milieux.
Pour
Pour tout le monde sur le même pied d’égalité
Pour
Tout à fait contre   Nos enfants ne sont pas des robots qui doivent être identiques ...
pour
Pour
Pour
Pour .
Pour
Pour ...ou le tablier
Pour
Contre .
Pour.
Pour
Pour a 100%
Pour à 100%
Pour.
Pour .
Pour
Pour ...ou le tablier
Pour
Contre .
Pour.
Pour
Pour a 100%
Pour à 100%
Pour.
Pour pour l égalité
Pour
Pour
La liberté vous connaissez déjà que la liberté a été enlevé par le passe sanitaire les gens s habille comme il veut vous commencez à enlever un peu de liberté et a  la fin la destitution complète de notre  seul loi de vivre normalement
Peut être le retour du tablier et les pâtins comme autrefois..
Contre
Ici en Argentine bcp d'ecole ont un uniforme et dans celles de mes petites filles c'est une surblouse sans manches obligatoires.
Pour à 100%
Pour
Pour
Je suis pour
Pour
bobo
Dans les territoires d’outre mer, les enfants en primaire collégiens ou lycéens portent tous les mêmes tenues et personne ne rouspète ! !!!!
Pour
Pour
Pour
Pour cela éviterais énormément  de moqueries à l ecole
Pour
Contre - - - -
Pour
Pour
Elle se prend pour qui celle la, pour moi elle est trop orgueilleuse
Contre
Pour
Contre
Pour
Pour !
Pour
Pour !
Tout à fait pour
Pour
Pour
Pour +++
Contre mais pour interdire certains vêtements.
Pour
Pour
Moi,je suis pour
Pour
Pour...
Pour
Pour
Carrément pour
Pour
Pour !
Pour !
Pour
Pour +++++
Pour
Pour !!!!
Pour++++++++++
Pour
Pour
Pour
Pour . Dans ce monde ou y a trop de mechancetee . Ca met tout le monde a égalité du moins deja vestimentaire .
On soulève un lièvre, ou un voile. On jette un pavé dans la mare.... c'est bien ! Ça occupe   !
On éviterait cette dégaine avec les jeans déchirés de partout
Pour
L uniforme supprimerait peut être les écarts de moyens pécuniaires ……
Résolument contre.
Pour tous égaux
Pour. Tout le monde à la même enseigne !!
Pour
Pour
Pour
Pour
Pour
Pour ici en Guyane école maternelle, primaire, college, lycée... publics ou privés tout le monde est d’accord et ça se passe trop bien
Tout à fait d’accord
